RA,Fase,Turma,Nome,Ano de Nascimento do Aluno,Idade do Aluno,Gênero,Ano de Ingresso na Passos Mágicos,Instituição de ensino,Pedra 2020,Pedra 2021,Pedra 2022,Índice de Desenvolvimento Educacional (INDE),Classificação Geral (Ranking Geral),Classificação na Fase (Ranking por Fase),Classificação na Turma (Ranking por Turma),Quantidade de Avaliações,Equipe Avaliadora 1,Recomendação da Equipe Avaliadora 1,Equipe Avaliadora 2,Recomendação da Equipe Avaliadora 2,Equipe Avaliadora 3,Recomendação da Equipe Avaliadora 3,Equipe Avaliadora 4,Recomendação da Equipe Avaliadora 4,Indicador de Autoavaliação,Indicador de Engajamento,Indicador Psicossocial,Recomendação da Equipe de Psicologia,Indicador de Aprendizagem,Nota Média de Matemática,Nota Média de Português,Nota Média de Inglês,Indicado para Bolsa,Atingiu Ponto de Virada,Indicador de Ponto de Virada,Indicador de Adequação ao Nível,Fase ideal,Nível de Defasagem,Observações sobre Indicador de Engajamento,Observações sobre Indicador de Aprendizagem,Observações sobre Indicador de Ponto de Virada,Fase_ideal_num,gap_fase,pv_bool,cluster5
RA-306,3,M,Aluno-306,2008,14,Menina,2021,Escola Pública,,Ametista,Ágata,6.427,656,85,6,4,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,8.3,6.8,7.5,Não atendido,5.2,4.7,5.8,5.0,Não,Não,5.958,5.0,Fase 4 (9º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,1.0,False,1
RA-307,3,M,Aluno-307,2008,14,Menino,2022,Escola Pública,,,Quartzo,4.733,838,136,15,4,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,5.4,4.5,7.5,Não atendido,2.5,5.0,0.0,,Não,Não,4.708,5.0,Fase 4 (9º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,1.0,False,1
RA-309,3,M,Aluno-309,2008,14,Menina,2022,Escola Pública,,,Ágata,6.151,702,96,11,4,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,9.2,5.2,7.5,Não atendido,6.5,7.0,6.0,,Não,Não,5.083,5.0,Fase 4 (9º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,1.0,False,1
RA-310,3,M,Aluno-310,2007,15,Menina,2022,Escola Pública,,,Ágata,6.4,662,87,8,4,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,7.9,7.5,7.5,Não atendido,4.5,3.7,3.8,6.0,Sim,Não,6.0,5.0,Fase 5 (1º EM),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,2.0,False,1
RA-311,3,N,Aluno-311,2006,16,Menina,2022,Escola Pública,,,Quartzo,5.652,771,114,13,3,Avaliador-6,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,,Promovido de Fase,7.9,5.6,5.0,Requer avaliação,5.2,5.0,6.2,4.3,Não,Não,6.222,2.5,Fase 6 (2º EM),-3,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,3.0,False,1
RA-313,3,N,Aluno-313,2008,14,Menina,2022,Escola Pública,,,Quartzo,5.8,750,108,11,3,Avaliador-6,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,,Promovido de Fase,7.5,7.0,5.0,Requer avaliação,4.1,4.7,5.0,2.5,Não,Não,5.889,5.0,Fase 4 (9º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,1.0,False,1
RA-315,3,N,Aluno-315,2009,13,Menina,2022,Escola Pública,,,Quartzo,5.672,764,111,12,3,Avaliador-6,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,,Alocado em Fase anterior,6.7,5.1,7.5,Não atendido,3.0,3.0,4.2,1.8,Não,Não,5.056,10.0,Fase 3 (7º e 8º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,0.0,False,1
RA-318,3,N,Aluno-318,2008,14,Menina,2019,Escola Pública,Ágata,Ametista,Ágata,6.527,640,83,9,3,Avaliador-6,Promovido de Fase,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,,Promovido de Fase,8.3,6.9,6.9,Sem limitações,5.8,4.3,5.8,7.3,Não,Não,6.111,5.0,Fase 4 (9º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,1.0,False,1
RA-330,2,A,Aluno-330,2008,14,Menina,2018,Escola Pública,Ágata,Ágata,Ágata,6.446,651,116,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.5,8.8,7.5,Sem limitações,2.5,2.3,2.7,,Não,Não,7.056,5.0,Fase 4 (9º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-333,2,A,Aluno-333,2008,14,Menino,2018,Escola JP II,Ágata,Quartzo,Quartzo,5.249,807,153,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,8.0,5.8,3.8,Não indicado,2.9,0.2,5.7,,Não,Não,6.722,5.0,Fase 4 (9º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-345,2,B,Aluno-345,2009,13,Menino,2021,Escola Pública,,Ametista,Quartzo,5.75,754,139,12,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.5,5.4,5.6,Requer avaliação,3.6,1.3,5.8,,Não,Não,6.667,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-348,2,B,Aluno-348,2010,12,Menino,2022,Escola Pública,,,Quartzo,5.864,741,135,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.0,8.7,7.5,Sem limitações,1.8,0.5,3.0,,Não,Não,5.833,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-349,2,B,Aluno-349,2010,12,Menino,2021,Escola Pública,,Ametista,Quartzo,5.658,770,143,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.5,7.7,7.5,Sem limitações,3.7,2.2,5.2,,Não,Não,3.944,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-354,2,D,Aluno-354,2009,13,Menina,2018,Escola Pública,Ametista,Ágata,Quartzo,5.858,742,136,9,3,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,8.5,4.3,7.5,Não atendido,4.5,2.8,6.2,,Não,Não,7.333,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-355,2,D,Aluno-355,2010,12,Menina,2018,Escola Pública,Ametista,Quartzo,Quartzo,5.379,796,151,11,3,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,5.8,5.0,7.5,Não atendido,4.5,5.5,3.5,,Não,Não,6.056,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-358,2,D,Aluno-358,2009,13,Menino,2022,Escola Pública,,,Quartzo,5.412,795,150,10,3,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,7.5,6.5,7.5,Não atendido,0.0,0.0,0.0,,Não,Não,7.556,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-380,2,I,Aluno-380,2009,13,Menino,2017,Escola Pública,Ametista,Quartzo,Quartzo,4.556,842,154,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.9,4.4,5.0,Requer avaliação,2.5,2.3,2.7,,Não,Não,4.833,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-385,2,I,Aluno-385,2010,12,Menina,2022,Escola Pública,,,Ágata,6.083,712,131,12,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.4,7.5,5.0,Sem limitações,4.9,2.7,7.2,,Não,Não,6.5,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-386,2,I,Aluno-386,2009,13,Menino,2019,Escola Pública,Ágata,Ágata,Ágata,6.104,707,130,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,10.0,5.9,5.6,Requer avaliação,4.0,3.7,4.3,,Não,Não,7.222,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-393,2,J,Aluno-393,2006,16,Menina,2018,Escola Pública,Ágata,Quartzo,Quartzo,5.518,790,148,7,3,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,10.0,5.4,5.0,Não indicado,4.6,4.7,4.5,,Não,Não,6.778,2.5,Fase 6 (2º EM),-4,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,4.0,False,1
RA-397,2,J,Aluno-397,2008,14,Menina,2017,Escola Pública,Quartzo,Quartzo,Quartzo,5.852,744,137,6,3,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,9.0,5.7,6.9,Requer avaliação,2.8,3.3,2.3,,Não,Não,7.167,5.0,Fase 4 (9º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-400,2,K,Aluno-400,2008,14,Menino,2018,Escola Pública,Ágata,Quartzo,Ágata,6.042,720,132,10,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,8.5,5.0,Requer avaliação,1.7,1.2,2.2,,Não,Não,7.444,5.0,Fase 4 (9º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-402,2,K,Aluno-402,2010,12,Menina,2019,Escola Pública,Ágata,Ágata,Quartzo,5.261,806,152,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,3.7,5.0,Requer avaliação,3.0,4.3,1.7,,Não,Não,7.222,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-405,2,K,Aluno-405,2009,13,Menino,2016,Escola Pública,Quartzo,Quartzo,Quartzo,5.661,769,142,12,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.5,6.2,5.0,Requer avaliação,3.3,2.7,3.8,,Não,Não,6.0,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-410,2,K,Aluno-410,2008,14,Menino,2018,Escola Pública,Quartzo,Quartzo,Quartzo,5.675,763,141,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.4,6.5,6.3,Requer avaliação,2.0,2.0,2.0,,Não,Não,7.444,5.0,Fase 4 (9º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-426,2,M,Aluno-426,2008,14,Menina,2022,Escola Pública,,,Ágata,6.35,668,122,9,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.0,6.5,7.5,Não atendido,4.6,2.3,6.8,,Não,Não,7.111,5.0,Fase 4 (9º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-427,2,M,Aluno-427,2009,13,Menino,2022,Escola Pública,,,Ágata,6.245,696,128,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,8.0,8.5,7.5,Não atendido,2.5,3.0,2.0,,Não,Não,6.778,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-429,2,M,Aluno-429,2009,13,Menino,2019,Escola Pública,Ametista,Quartzo,Quartzo,5.811,749,138,12,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,10.0,5.3,7.5,Não atendido,2.7,2.8,2.5,,Não,Não,6.611,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-432,2,M,Aluno-432,2008,14,Menina,2019,Escola Pública,Quartzo,Quartzo,Ágata,6.34,672,123,10,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,10.0,6.8,5.0,Requer avaliação,5.1,5.7,4.5,,Não,Não,6.611,5.0,Fase 4 (9º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-433,2,M,Aluno-433,2010,12,Menino,2022,Escola Pública,,,Quartzo,5.557,780,146,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,8.5,7.3,5.0,Requer avaliação,2.6,2.2,3.0,,Não,Não,5.778,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-439,2,M,Aluno-439,2010,12,Menino,2022,Escola Pública,,,Quartzo,5.519,789,147,14,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.0,4.9,7.5,Sem limitações,2.3,3.2,1.3,,Não,Não,6.5,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-451,2,Q,Aluno-451,2009,13,Menina,2019,Escola Pública,Ametista,Quartzo,Ágata,6.434,654,117,9,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Promovido de Fase,,,9.0,6.0,6.3,Requer avaliação,6.1,3.1,9.2,,Não,Não,6.889,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-452,2,Q,Aluno-452,2009,13,Menina,2021,Escola Pública,,Ametista,Ágata,6.287,690,127,10,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.0,5.6,7.5,Não atendido,4.8,5.0,4.5,,Não,Não,7.167,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-454,2,Q,Aluno-454,2008,14,Menino,2018,Escola Pública,Quartzo,Ágata,Quartzo,5.561,779,145,12,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.5,8.6,5.0,Não indicado,2.3,0.0,4.7,,Não,Não,5.444,5.0,Fase 4 (9º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-460,2,Q,Aluno-460,2010,12,Menino,2022,Escola Pública,,,Quartzo,5.711,758,140,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,6.8,8.1,7.5,Não atendido,3.3,0.5,6.0,,Não,Não,5.056,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-461,2,Q,Aluno-461,2010,12,Menina,2018,Escola Pública,Ametista,Ametista,Quartzo,5.451,792,149,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,0.0,6.7,7.5,Sem limitações,3.8,1.5,6.2,,Não,Não,7.222,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-462,2,Q,Aluno-462,2008,14,Menino,2022,Escola Pública,,,Ágata,6.626,616,106,7,3,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,10.0,8.5,7.5,Sem limitações,3.6,2.0,5.2,,Não,Não,6.778,5.0,Fase 4 (9º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,2.0,False,1
RA-463,2,U,Aluno-463,2010,12,Menina,2020,Escola Pública,Quartzo,Quartzo,Ágata,6.41,658,119,11,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,10.0,7.8,7.5,Não atendido,2.5,2.0,3.0,,Não,Não,7.389,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-468,2,U,Aluno-468,2009,13,Menino,2022,Escola Pública,,,Ágata,6.313,682,125,13,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.5,6.7,7.5,Não atendido,4.1,4.5,3.7,,Não,Não,6.722,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-472,2,U,Aluno-472,2010,12,Menina,2022,Escola Pública,,,Quartzo,5.93,735,133,14,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,7.0,7.5,Não atendido,2.0,1.8,2.2,,Não,Não,7.056,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-473,2,U,Aluno-473,2010,12,Menino,2019,Escola Pública,Ametista,Ametista,Quartzo,5.915,737,134,15,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,8.0,6.1,7.5,Não atendido,4.3,4.5,4.0,,Não,Não,5.889,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-474,2,U,Aluno-474,2009,13,Menino,2019,Escola Pública,Ametista,Ametista,Ágata,6.446,650,115,10,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.5,9.1,7.5,Não atendido,3.0,1.3,4.7,,Não,Não,6.0,5.0,Fase 3 (7º e 8º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-477,2,U,Aluno-477,2009,13,Menino,2022,Escola Pública,,,Quartzo,3.633,860,155,16,3,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,0.0,5.0,5.6,Requer avaliação,0.7,0.3,1.0,,Não,Não,4.5,5.0,Fase 3 (7º e 8º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,1.0,False,1
RA-483,1,A,Aluno-483,2011,11,Menina,2019,Escola Pública,Ametista,Ágata,Quartzo,5.263,805,185,13,3,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,4.8,5.0,Requer avaliação,2.4,2.0,2.8,,Não,Não,6.833,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,1.0,False,1
RA-485,1,A,Aluno-485,2012,10,Menino,2020,Escola Pública,Topázio,Ágata,Quartzo,4.742,837,191,14,3,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,9.5,4.0,7.5,Não atendido,1.2,1.0,1.3,,Não,Não,5.444,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,1.0,False,1
RA-528,1,D,Aluno-528,2011,11,Menino,2021,Escola Pública,,Ametista,Quartzo,5.335,798,183,13,3,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,0.0,6.2,7.5,Não atendido,4.0,5.3,2.7,,Não,Não,6.944,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,1.0,False,1
RA-538,1,F,Aluno-538,2009,13,Menino,2022,Escola Pública,,,Ágata,6.309,684,164,8,2,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,7.5,5.6,Requer avaliação,6.8,4.5,9.0,,Não,Não,5.583,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,2.0,False,1
RA-541,1,F,Aluno-541,2008,14,Menino,2022,Escola Pública,,,Quartzo,5.427,793,182,10,2,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,10.0,7.8,6.9,Sem limitações,2.5,0.0,5.0,,Não,Não,5.0,2.5,Fase 4 (9º ano),-3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,False,1
